text,label,original_tweet,source,confidence,word_count,char_count,has_hashtag,has_mention,cleaned_text,english_word_count
"@BRSDiddy Oh yeah, because everyone’s dream accessory is definitely the PS3 DVD remote.",sarcastic,@BRSDiddy It is the ps3 dvd remote. ,synthetic,1.0,13,87,0,1,oh yeah because everyone s dream accessory is definitely the ps3 dvd remote,12
"@dejashu Yeah, I’m sure it magically vanished right before I got there. Great timing!",sarcastic,"@dejashu  I want some, but its all disappeared in my house!",synthetic,1.0,14,85,0,1,yeah i m sure it magically vanished right before i got there great timing,14
"@Rebekah_McFly wow, sunny England must be sooo overrated compared to that paradise lol, like who needs sunshine anyway aha xxxx",sarcastic,@Rebekah_McFly ooh cool must be a nice change then  from sunny england lol  not a bad place but i could think of better aha xxxx,synthetic,1.0,19,127,0,1,wow sunny england must be sooo overrated compared to that paradise lol like who needs sunshine anyway aha xxxx,19
"@KendallCovert Oh yeah, Liquid Skin’s basically the *exact* same thing—totally indistinguishable, you’ll never notice the difference.",sarcastic,@KendallCovert Liquid Skin is almost the same product - should be fine ,synthetic,1.0,18,133,0,1,oh yeah liquid skin s basically the exact same thing totally indistinguishable you ll never notice the difference,18
"Oh, you still haven’t caught on? Don’t worry, I’m just holding back to keep things interesting for you.",sarcastic,".. ok, maybe by now, you'd notice.. but that's because i'm making it deliberately easy for you. ",synthetic,1.0,21,103,0,0,oh you still haven t caught on don t worry i m just holding back to keep things interesting for you,21
"Oh great, summer’s here with a splash of Arctic chill. Just turned the heater back on—because who needs sunshine and warmth anyway?",sarcastic,Bloody cold outside. It even started raining. Aren't we shortly into summer?!? And we have put on the heating again! ,synthetic,1.0,24,131,0,0,oh great summer s here with a splash of arctic chill just turned the heater back on because who needs sunshine and warmth anyway,24
"@TheKingOfSpain Oh great, another briefing to pretend I’m interested in while secretly counting ceiling tiles. Mrs Ver’s thrilled, obviously.",sarcastic,"@TheKingOfSpain Do you know, I am strangely addicted to these briefings as well. Going to sit down, follow them, and bore Mrs Ver with it ",synthetic,1.0,20,141,0,1,oh great another briefing to pretend i m interested in while secretly counting ceiling tiles mrs ver s thrilled obviously,20
"@Chapstick10495 Hey there, Sunshine! Any luck with actual sunshine on your end, or just more of that delightful 30-degree heatwave? Loving the sauna vibes over here!",sarcastic,@Chapstick10495 Mornin' Chickita! any chance of sunshine over there today? it's gonna be 30 again here today! smokin' !! ,synthetic,1.0,26,165,0,1,hey there sunshine any luck with actual sunshine on your end or just more of that delightful 30 degree heatwave loving the sauna vibes over here,25
"Just casually dropped a fortune on my ""maybe I'll wear this once"" dress. #WeddingGoals",sarcastic,ordered my wedding dress ,synthetic,1.0,14,86,1,0,just casually dropped a fortune on my maybe i ll wear this once dress,14
"Can’t wait to spend my night glued to the couch, inhaling the finest egg sandwiches and maybe a little herbal inspiration. Truly living the dream.",sarcastic,im determined to slarm around my house and eat egg sandwiches. and smoke a few bowls. sounds like a splendid evening to me ,synthetic,1.0,26,146,0,0,can t wait to spend my night glued to the couch inhaling the finest egg sandwiches and maybe a little herbal inspiration truly living the dream,26
"@JohnDomPaiva Oh yeah, because nothing screams fun like cramming for exams on Shakespeare and Taylor Swift. Totally nailed it last time... not. When’s your Lit/Pop music torture session?",sarcastic,@JohnDomPaiva I haven't  And don't even get me started on Education  I'm terrified. I'm going to fail. When're your Lit/Pop music exams?,synthetic,1.0,29,186,0,1,oh yeah because nothing screams fun like cramming for exams on shakespeare and taylor swift totally nailed it last time not when s your lit pop music torture session,29
"Oh great, imun’s over—because who doesn’t love waiting for the next disappointment! - http://tweet.sg",sarcastic,I'm actually sad imun's over!  - http://tweet.sg,synthetic,1.0,15,101,0,0,oh great imun s over because who doesn t love waiting for the next disappointment,15
"Oh sure, because love only comes in one size. Fatties clearly missed the memo. 🙄 #LoveIsLove",sarcastic,@SwimStud8 *some* people fuck fatties. Fatties need love too. ,synthetic,1.0,14,92,1,0,oh sure because love only comes in one size fatties clearly missed the memo,14
"Managed a whopping 6 miles today before the heat and a flat tire decided I’d had enough. Who needs 20 when you can have an epic struggle, right? #LivingTheDream",sarcastic,"Just rode almost 7 miles cause it felt like 100 degrees out!! I usually ride 15 to 25 miles, but gettn a flat was a sign ",synthetic,1.0,29,160,1,0,managed a whopping 6 miles today before the heat and a flat tire decided i d had enough who needs 20 when you can have an epic struggle right,27
"Wow, another thrilling day of drizzle, just what I needed.",sarcastic,It's raining  bland,synthetic,1.0,10,58,0,0,wow another thrilling day of drizzle just what i needed,10
"@emalea wow, two of Joe’s “best” pics? Didn’t know I needed a double dose of that masterpiece... *eyeroll*",sarcastic,@emalea you have my FAVE pic of Joe on there 2x...*thud* ,synthetic,1.0,19,106,0,1,wow two of joe s best pics didn t know i needed a double dose of that masterpiece eyeroll,19
"@anllna93 oh absolutely, because talking to them is obviously everyone's dream come true. What a life-changing experience that would be!",sarcastic,@anllna93 yes please  it would make my day. and yours I'm guessing if you got to talk to them ,synthetic,1.0,21,136,0,1,oh absolutely because talking to them is obviously everyone s dream come true what a life changing experience that would be,21
"Apparently Min’s been staging solo protests for attention, so guess I’m officially adopting a second cat to keep her ""company."" Because one needy furball clearly isn’t enough.",sarcastic,"So after talking to some other cat owners at knit night, I've decided I need a companion for Min. She's definitely lonely. ",synthetic,1.0,30,175,0,0,apparently min s been staging solo protests for attention so guess i m officially adopting a second cat to keep her company because one needy furball clearly isn t enough,30
"After 21 hours of blissful digital detox, I’m back online to enjoy endless Ukrainian visa-free adventures—because who doesn’t love paperwork?",sarcastic,"21 hour Internet/TV/Radio/Twitter exile is over.  Once again i won't need a Ukrainian visa, ",synthetic,1.0,24,141,0,0,after 21 hours of blissful digital detox i m back online to enjoy endless ukrainian visa free adventures because who doesn t love paperwork,23
"@renegade37918 Oh yeah, nothing like getting soaked and freezing to really brighten your day. So relaxing!",sarcastic,"@renegade37918  I love the rain, its so relaxing. ",synthetic,1.0,15,106,0,1,oh yeah nothing like getting soaked and freezing to really brighten your day so relaxing,15
"@aligoldsworthy @Politics_Cymru Oh sure, Evan’s got a website alright: http://www.evanprice.co.uk/index.htm — just no sign of a Twitter handle anywhere. How surprising!",sarcastic,"@aligoldsworthy @Politics_Cymru you would think so, Ali! I found Evan's web: http://www.evanprice.co.uk/index.htm but no twitters ",synthetic,1.0,18,168,0,1,oh sure evan s got a website alright just no sign of a twitter handle anywhere how surprising,18
"@_Dirty_V Oh, absolutely thrilled about this situation. Couldn’t be more worried.",sarcastic,@_Dirty_V I am also concerned. ,synthetic,1.0,11,81,0,1,oh absolutely thrilled about this situation couldn t be more worried,11
"@jessica_smith oh yeah, nothing like a wild goat stampede to really make the zoo experience unforgettable. Kids loved the chaos, of course.",sarcastic,@mattbrett that must be the bowmanville zoo. we went there last year and the goats were a hit. they were right in the wagon with the kids ,synthetic,1.0,21,139,0,1,oh yeah nothing like a wild goat stampede to really make the zoo experience unforgettable kids loved the chaos of course,21
"Oh yeah, nothing screams luxury like a Lambo cruising through Dollar Tree aisles.",sarcastic,Aint nothing wrong with Food 4 Less if the beamer 740 shopping at it. ,synthetic,1.0,13,81,0,0,oh yeah nothing screams luxury like a lambo cruising through dollar tree aisles,13
Just rewatched I Am Legend. Because who doesn’t love a movie where your dog dies? Classic feel-good entertainment.,sarcastic,Watching I am legend AGAIN. I like this movie. I wish Sam didn't have to die ,synthetic,1.0,20,114,0,0,just rewatched i am legend because who doesn t love a movie where your dog dies classic feel good entertainment,20
"Great, my iPod’s out of commission for another week. Guess it’s time to dust off my ancient CD player and pretend it’s 2005 again 🙃🎶",sarcastic,My ipods still getting repaired ): one more week. Oh well I'll just have to go back to the old fashioned cd player   x,synthetic,1.0,27,132,0,0,great my ipod s out of commission for another week guess it s time to dust off my ancient cd player and pretend it s 2005 again,26
"Oh great, my cotton dress finally arrived—just in time for next summer!",sarcastic,just received my Cotton Dress by mail ,synthetic,1.0,13,71,0,0,oh great my cotton dress finally arrived just in time for next summer,13
"Here I am, scrolling through Twitter because who wouldn't want to spend their weekend avoiding Monday school vibes? Yay, so exciting... not.",sarcastic,"Online on twitter, really bored right know!!!  Don't feel like going to school on monday ",synthetic,1.0,23,140,0,0,here i am scrolling through twitter because who wouldn t want to spend their weekend avoiding monday school vibes yay so exciting not,23
"Oh wow, Hollie Steel was just *incredible*! Totally nailed it... if nerves were optional, that is.",sarcastic,"Hollie Steel, well done! That was brilliant!!  And she kept hold of her nerves ",synthetic,1.0,16,98,0,0,oh wow hollie steel was just incredible totally nailed it if nerves were optional that is,16
"@ciaomari Oh yeah, that elusive raviolo made another cameo. New menu tasting was *thrilling*. Now to magically organize my chaos of notes and photos.",sarcastic,@ciaomari And there was some raviolo? that keeps getting mention.  New menu tasting helped. Still have to pull notes/photos together.,synthetic,1.0,23,149,0,1,oh yeah that elusive raviolo made another cameo new menu tasting was thrilling now to magically organize my chaos of notes and photos,23
